	Alphaproteobacteria	Gammaproteobacteria	Vicinamibacteria	Actinobacteria	Verrucomicrobiae	Bacilli	Planctomycetes	Blastocatellia	Thermoleophilia	Bacteroidia	Acidobacteriae	Polyangia	Bacteria_unclassified	Gemmatimonadetes	Nitrososphaeria	Methylomirabilia	Acidimicrobiia	Phycisphaerae	Babeliae	KD4-96	Myxococcia	Nitrospiria	TK10	Thermoanaerobaculia	Holophagae	Desulfobacterota_class	Anaerolineae	Chloroflexia	MB-A2-108	Subgroup_25	Subgroup_5	Chlamydiae	Clostridia	Oligoflexia	RCP2-54_cl	bacteriap25	Actinobacteriota_unclassified	Entotheonellia	Dehalococcoidia	Latescibacterota_cl	Chthonomonadetes	NB1-j_cl	Ktedonobacteria	Bdellovibrionia	Armatimonadota_class	OM190	AD3	Sumerlaeia	Gitt-GS-136	Chloroflexi_unclassified	JG30-KF-CM66	Subgroup_11	Vampirivibrionia	Planctomycetota_unclassified	Subgroup_22	Fimbriimonadia	Lineage_IIa	MBNT15_cl	Rubrobacteria	Longimicrobia	Parcubacteria	Desulfobacterota_unclassified	Abditibacteria	OLB14	Latescibacteria	Armatimonadia	Sericytochromatia	Fibrobacteria	S0134_terrestrial_group	AT-s3-28	Proteobacteria_unclassified	Subgroup_18	Desulfuromonadia	Acidobacteriota_unclassified	Firmicutes_unclassified	Pla4_lineage	WPS-2_cl	SJA-28	BD2-11_terrestrial_group	Negativicutes	Saccharimonadia	P9X2b3D02	Lineage_IIb	WS2_cl	Symbiobacteriia	P2-11E	Elusimicrobia	vadinHA49	BD7-11	Nanoarchaeia	Gracilibacteria	Bacteroidota_unclassified	Microgenomatia	Cyanobacteriia	Myxococcota_unclassified	ABY1	Spirochaetia	Subgroup_20	Kapabacteria	Limnochordia	Desulfitobacteriia	Thermoplasmatota_unclassified	Berkelbacteria	Pla3_lineage	Armatimonadota_unclassified	SAR324_clade(Marine_group_B)_cl	Omnitrophia	Leptospirae	Patescibacteria_unclassified	Cyanobacteria_unclassified	Hydrogenedentia	SHA-26	GAL15_cl	Rhodothermia	BRH-c20a	Lineage_IIc	Ignavibacteria	Kryptonia	Syntrophobacteria	Deinococci	Gemmatimonadota_unclassified	Desulfotomaculia	Elusimicrobiota_unclassified	Fusobacteriia	Subgroup_19	FCPU426_cl	Archaea_unclassified	WS4_cl	Verrucomicrobiota_unclassified	Methanobacteria	Bdellovibrionota_unclassified	Patescibacteria_class	Chitinivibrionia	Kiritimatiellae	Nitrospirota_unclassified	WWE3	Kazania	Coriobacteriia	Margulisbacteria_cl	Desulfobaccia	Halanaerobiia	Methanocellia	Thermodesulfovibrionia	Thermoplasmata	Desulfovibrionia	TA06_cl
S7U202009b	0.26120358514724723	0.135723431498079	0.09645753307725137	0.0373452838241571	0.07767819035424663	0.009603072983354678	0.0746905676483141	0.03371745625266754	0.019846350832266317	0.03627827571489543	0.01856594110115236	0.006615450277422106	0.02731540759709771	0.013657703798548877	0.017498932991890735	0.018352539479300038	0.01472471190781051	0.006615450277422106	0.01067008109261631	0.0014938113529662826	0.0038412291933418692	0.003627827571489543	0.005548442168160477	0.007255655142979085	0.004268032437046521	0.004054630815194195	0.0038412291933418684	0.002347417840375587	0.002134016218523261	0.0051216389244558265	0.004268032437046521	0.005121638924455825	0.0002134016218523261	0.001707212974818609	0.0008536064874093043	0.0017072129748186087	0.0010670081092616305	0.0008536064874093043	0.0008536064874093043	0.0014938113529662828	0.0014938113529662826	0.0008536064874093043	0.0004268032437046522	0.0008536064874093043	0.0014938113529662828	0.0004268032437046522	0.0012804097311139564	0.001920614596670935	0.0	0.0010670081092616305	0.0	0.0004268032437046522	0.0002134016218523261	0.0006402048655569782	0.0010670081092616305	0.0010670081092616305	0.0006402048655569782	0.0002134016218523261	0.0	0.0002134016218523261	0.0006402048655569782	0.0006402048655569782	0.0008536064874093043	0.0004268032437046522	0.0	0.0	0.0006402048655569782	0.0	0.0004268032437046522	0.0004268032437046522	0.0	0.0006402048655569782	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	0.0006402048655569782	0.0002134016218523261	0.0004268032437046522	0.0	0.0002134016218523261	0.0	0.0004268032437046522	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002134016218523261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S8S202009a	0.20332235035694618	0.16364634816035092	0.14744645799011513	0.06260296540362438	0.04667764964305327	0.02114222954420647	0.05052169137836358	0.015101592531576061	0.033086216364634824	0.04365733113673807	0.027594728171334418	0.036518396485447545	0.013454146073585945	0.01798462383305875	0.011943986820428337	0.006177924217462932	0.012218561230093359	0.011394838001098296	0.005216913783635364	0.0030203185063152112	0.00672707303679297	0.0060406370126304225	0.005766062602965402	0.004942339373970346	0.004530477759472817	0.004805052169137836	0.0031576057111477214	0.002059308072487644	0.0021965952773201542	0.0023338824821526635	0.0012355848434925866	0.002059308072487644	0.0015101592531576058	0.001784733662822625	0.0	0.001784733662822625	0.001784733662822625	0.0009610104338275673	0.0008237232289950577	0.0002745744096650192	0.0001372872048325096	0.002196595277320154	0.0	0.0012355848434925866	0.0002745744096650192	0.001098297638660077	0.0001372872048325096	0.0001372872048325096	0.0	0.0001372872048325096	0.0005491488193300384	0.0	0.001098297638660077	0.0001372872048325096	0.0	0.0	0.0001372872048325096	0.0	0.0009610104338275673	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0001372872048325096	0.0	0.0	0.0001372872048325096	0.0002745744096650192	0.0005491488193300384	0.0	0.0	0.0001372872048325096	0.0	0.0	0.0008237232289950577	0.0	0.0	0.0	0.0	0.0002745744096650192	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0008237232289950577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S8S202009b	0.20551290997906513	0.17236566643405457	0.11688764829030002	0.059665038381018894	0.05757152826238662	0.018143754361479417	0.05478018143754367	0.018143754361479414	0.024424284717376156	0.048150732728541576	0.02651779483600839	0.046057222609909305	0.011863224005582691	0.015352407536636423	0.00942079553384508	0.007676203768318212	0.013258897418004185	0.0104675505931612	0.0045359385903698535	0.0017445917655268667	0.0024424284717376133	0.0045359385903698535	0.0045359385903698535	0.006629448709002093	0.0031402651779483598	0.0052337752965806	0.002442428471737613	0.0052337752965806	0.0006978367062107466	0.0024424284717376133	0.0013956734124214933	0.0024424284717376133	0.00209351011863224	0.0003489183531053733	0.0017445917655268665	0.0020935101186322397	0.0017445917655268665	0.0	0.0006978367062107466	0.00104675505931612	0.0	0.00418702023726448	0.0006978367062107466	0.0	0.0	0.0003489183531053733	0.0	0.0034891835310537334	0.0	0.0024424284717376133	0.0017445917655268665	0.0	0.00104675505931612	0.0	0.0	0.0006978367062107466	0.0013956734124214933	0.0006978367062107466	0.0	0.0013956734124214933	0.0006978367062107466	0.0013956734124214933	0.0	0.0	0.0	0.0006978367062107466	0.0006978367062107466	0.0003489183531053733	0.00104675505931612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104675505931612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006978367062107466	0.0	0.0	0.0	0.0	0.0	0.0	0.0003489183531053733	0.0	0.0	0.0	0.0	0.0	0.0	0.0013956734124214933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S8U202009a	0.22723658051690054	0.11550695825049694	0.09900596421471167	0.04413518886679918	0.09562624254473158	0.010337972166998012	0.07753479125248502	0.03638170974155068	0.022067594433399586	0.03200795228628229	0.020079522862823055	0.008548707753479124	0.028230616302186866	0.018687872763419475	0.020874751491053677	0.01968190854870775	0.01809145129224651	0.008548707753479124	0.009542743538767393	0.0025844930417495034	0.0031809145129224657	0.00536779324055666	0.0067594433399602374	0.008946322067594431	0.0073558648111332	0.004771371769383698	0.002783300198807158	0.002584493041749504	0.0011928429423459245	0.0055666003976143135	0.004970178926441352	0.0023856858846918495	0.0	0.0013916500994035786	0.0005964214711729623	0.0027833001988071576	0.0009940357852882705	0.0007952286282306163	0.0007952286282306163	0.0005964214711729623	0.0009940357852882705	0.00019880715705765408	0.0	0.0007952286282306163	0.0011928429423459245	0.0009940357852882705	0.0009940357852882705	0.0015904572564612327	0.0005964214711729623	0.0007952286282306163	0.0007952286282306163	0.00019880715705765408	0.00019880715705765408	0.0011928429423459245	0.0	0.0013916500994035786	0.0009940357852882705	0.00039761431411530816	0.00019880715705765408	0.0011928429423459245	0.00039761431411530816	0.00019880715705765408	0.00019880715705765408	0.0005964214711729623	0.00039761431411530816	0.00039761431411530816	0.00019880715705765408	0.0	0.00019880715705765408	0.00019880715705765408	0.0	0.0	0.0005964214711729623	0.0	0.0	0.0	0.0	0.00039761431411530816	0.0	0.0	0.00019880715705765408	0.0	0.00039761431411530816	0.00039761431411530816	0.0	0.0	0.00019880715705765408	0.00019880715705765408	0.0	0.0	0.00019880715705765408	0.00019880715705765408	0.0	0.0	0.0	0.00019880715705765408	0.0	0.0	0.0	0.00019880715705765408	0.0	0.0	0.0	0.0	0.00019880715705765408	0.0	0.0	0.0	0.0	0.0	0.0005964214711729623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S8U202009b	0.2305630026809643	0.11890080428954337	0.0914209115281499	0.05120643431635395	0.08994638069705074	0.01568364611260053	0.07278820375335109	0.03418230563002685	0.030160857908847233	0.034316353887399544	0.024128686327077795	0.009517426273458437	0.029758713136729287	0.012332439678284174	0.016487935656836462	0.016890080428954426	0.018632707774798942	0.008042895442359244	0.008981233243967823	0.002412868632707775	0.00482573726541555	0.004289544235924933	0.004959785522788204	0.010455764075067023	0.005898123324396783	0.004423592493297588	0.0021447721179624667	0.0026809651474530836	0.000938337801608579	0.003351206434316355	0.003217158176943701	0.00415549597855228	0.0004021447721179625	0.001742627345844504	0.002144772117962467	0.002278820375335121	0.0010723860589812331	0.0009383378016085792	0.0009383378016085791	0.0010723860589812334	0.0010723860589812331	0.00026809651474530834	0.0010723860589812334	0.0004021447721179625	0.0008042895442359249	0.00013404825737265417	0.0009383378016085791	0.002412868632707776	0.0006702412868632708	0.0012064343163538872	0.0010723860589812334	0.0	0.00026809651474530834	0.0012064343163538875	0.0005361930294906167	0.0008042895442359249	0.00026809651474530834	0.00040214477211796245	0.0	0.0014745308310991957	0.00026809651474530834	0.0	0.0	0.0006702412868632708	0.0	0.0005361930294906167	0.00026809651474530834	0.0	0.00026809651474530834	0.0008042895442359249	0.00013404825737265417	0.00026809651474530834	0.0005361930294906167	0.00013404825737265417	0.0	0.00013404825737265417	0.0006702412868632708	0.0005361930294906167	0.0	0.0	0.0	0.0	0.0	0.00026809651474530834	0.0	0.00026809651474530834	0.0	0.00026809651474530834	0.0	0.0	0.0	0.0	0.00013404825737265417	0.0	0.00026809651474530834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013404825737265417	0.0	0.0	0.0	0.00013404825737265417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils1202009a	0.1791409377756623	0.06141005632082519	0.07979914500916069	0.09024903304607458	0.05387799416434826	0.13768066770712983	0.03806744927732922	0.04729592182940899	0.06995996471466383	0.015606975639546734	0.02809255615118411	0.01676053470855671	0.020085499083938405	0.0171676732035014	0.020899776073827786	0.007396349324828664	0.011196308610979177	0.006107077424170461	0.0022392617221958355	0.007532062156476897	0.005767795345049877	0.005564226097577527	0.004410667028567554	0.0024428309696681826	0.0025785438013164147	0.0024428309696681826	0.0036642464545022764	0.0046142362760399035	0.006378503087466923	0.00515708760263283	0.0033928207912058096	0.004817805523512253	0.004682092691864019	0.004071384949446974	0.0013571283164823238	0.002374974553844066	0.001832123227251137	0.0006107077424170455	0.001153559069009975	0.0016964103956029052	0.0006785641582411617	0.0002714256632964647	0.0023071181380199517	0.0009499898215376264	0.0010178462373617424	0.0010857026531858587	0.0006785641582411617	6.785641582411617e-05	0.0009499898215376264	0.0009499898215376264	0.000814276989889394	0.000407138494944697	0.0009499898215376264	0.0006785641582411617	0.0007464205740652779	0.0002714256632964647	0.0002714256632964647	0.0002714256632964647	0.00033928207912058085	0.0	0.0012892719006582076	0.00033928207912058085	6.785641582411617e-05	0.0002714256632964647	0.0002035692474723485	0.0002035692474723485	0.00013571283164823234	0.00013571283164823234	0.0006785641582411617	0.00013571283164823234	0.00013571283164823234	0.00013571283164823234	0.0002714256632964647	0.00013571283164823234	0.00033928207912058085	0.00013571283164823234	6.785641582411617e-05	0.0	6.785641582411617e-05	0.00013571283164823234	0.0	0.0	0.0	0.0	0.0005428513265929294	0.00013571283164823234	0.00013571283164823234	6.785641582411617e-05	6.785641582411617e-05	6.785641582411617e-05	0.0	0.0	0.0	0.0	6.785641582411617e-05	6.785641582411617e-05	0.0	6.785641582411617e-05	6.785641582411617e-05	0.0	6.785641582411617e-05	6.785641582411617e-05	6.785641582411617e-05	0.0	6.785641582411617e-05	6.785641582411617e-05	6.785641582411617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785641582411617e-05	0.0	0.0	6.785641582411617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils1202009b	0.186922989248126	0.06375137722730911	0.07233767713992556	0.0957410432734309	0.049542190646252184	0.12985828805896318	0.038068462444436346	0.038980281904183005	0.07883439079062249	0.016032825500550872	0.02792447095475105	0.0191862011321759	0.020211998024391286	0.016982637437787346	0.020325975456859553	0.008168382660233271	0.01116978838190036	0.0041031875688613655	0.002773450856730368	0.007902435317807077	0.0065347061281866275	0.004749059686182138	0.005204969416055629	0.0027734508567303674	0.00273545837924091	0.0026214809467725395	0.003039398199156567	0.004977014551118886	0.00801641275027545	0.0033433380190722234	0.003305345541582766	0.00402720261388245	0.0037232627939667922	0.004369134911287567	0.0014057216671099124	0.0022795486493674254	0.002089586261920141	0.0006838645948102276	0.0009878044147258844	0.0016336765320466554	0.0006458721173207705	0.00045590972987348506	0.002279548649367426	0.0009498119372364272	0.0017096614870255708	0.0006078796398313134	0.0019376163519623116	0.0003039398199156567	0.00117776680217317	0.0007978420272785989	0.000417917252384028	0.0005318946848523993	0.0006458721173207705	0.0003799247748945709	0.0005698871623418564	0.0003039398199156567	0.0009118194597469701	0.0003419322974051138	0.0003039398199156567	0.00015196990995782836	0.0005318946848523993	0.00026594734242619964	0.00026594734242619964	0.000417917252384028	0.00026594734242619964	0.00022795486493674253	0.0003799247748945709	7.598495497891418e-05	0.0005318946848523993	0.00026594734242619964	7.598495497891418e-05	0.00015196990995782836	0.00015196990995782836	0.00022795486493674253	0.00018996238744728544	7.598495497891418e-05	0.000417917252384028	0.00015196990995782836	0.00018996238744728547	0.00022795486493674253	0.00015196990995782836	0.0	3.799247748945709e-05	0.00011397743246837128	0.0003039398199156567	0.00015196990995782836	0.0	3.799247748945709e-05	0.00011397743246837128	3.799247748945709e-05	3.799247748945709e-05	0.00011397743246837128	0.0	0.0	0.00018996238744728544	3.799247748945709e-05	0.0	0.0	0.0	0.0	7.598495497891418e-05	0.00015196990995782836	7.598495497891418e-05	3.799247748945709e-05	7.598495497891418e-05	7.598495497891418e-05	3.799247748945709e-05	0.0	0.0	3.799247748945709e-05	7.598495497891418e-05	0.0	3.799247748945709e-05	0.0	0.0	7.598495497891418e-05	0.0	0.0	0.0	3.799247748945709e-05	3.799247748945709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils2202009a	0.16295258117262038	0.051109553842559524	0.06839523475823428	0.09647278673207232	0.04942770380752139	0.19018920812894016	0.0332165381920112	0.03545900490539577	0.09067974772249514	0.017379117028731635	0.024199953281943513	0.013501518336837222	0.015977575332866204	0.01831347815930859	0.021770614342443366	0.006960990422798414	0.009296893249240849	0.005606166783461814	0.001121233356692361	0.008736276570894656	0.006400373744452238	0.003410418126605933	0.00626021957486569	0.002616211165615509	0.002803083391730903	0.0020555944872693286	0.002709647278673204	0.006540527914038785	0.0074281709880869035	0.002569493109086661	0.002102312543798177	0.001588413921980844	0.0034571361831347777	0.0030833917309039914	0.0010745153001635132	0.0016351319785096938	0.0018220042046250859	0.0002803083391730904	0.0009810791871058162	0.0008409250175192712	0.0005606166783461808	9.34361130576968e-05	0.00313010978743284	0.000700770847932726	0.002102312543798176	0.000233590282644242	0.001354823639336603	0.0002803083391730904	0.0009810791871058162	0.0008409250175192712	0.0005138986218173324	0.0001401541695865452	0.0005606166783461808	0.0003270263957019388	0.0003737444522307872	9.34361130576968e-05	0.0002803083391730904	0.000233590282644242	0.0009810791871058162	0.0001868722261153936	9.34361130576968e-05	0.0001868722261153936	0.0002803083391730904	0.0001401541695865452	9.34361130576968e-05	4.67180565288484e-05	0.0005138986218173324	0.0001401541695865452	0.0001401541695865452	0.0001401541695865452	4.67180565288484e-05	9.34361130576968e-05	0.0	0.0001401541695865452	0.000233590282644242	9.34361130576968e-05	0.0003270263957019388	4.67180565288484e-05	0.0001868722261153936	0.0001401541695865452	0.0001401541695865452	0.0	0.000233590282644242	0.0	0.0003737444522307872	0.0001401541695865452	0.0	4.67180565288484e-05	0.000233590282644242	4.67180565288484e-05	0.0	0.0	4.67180565288484e-05	0.0007474889044615744	9.34361130576968e-05	0.0	0.0	4.67180565288484e-05	4.67180565288484e-05	0.0	0.0001401541695865452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67180565288484e-05	0.0	4.67180565288484e-05	0.0	0.0	9.34361130576968e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils2202009b	0.16799817393289684	0.046393517461766495	0.0514722666057976	0.09381419767176397	0.05352659210225961	0.20052499429354345	0.03189910979228461	0.04336909381419756	0.08171650308148785	0.018603058662405792	0.022711709655329745	0.012896598950011441	0.021741611504222668	0.015179182834969215	0.028589363159096076	0.006676557863501481	0.008845012554211362	0.005192878338278927	0.0015407441223464966	0.008787947957087422	0.005249942935402869	0.0033097466331887693	0.0059347181008902	0.0023967130792056615	0.0035380050216845477	0.001654873316594385	0.0029102944533211613	0.006676557863501475	0.009016206345583205	0.0027961652590732717	0.0026249714677014386	0.0019972608993380518	0.003709198813056382	0.002796165259073272	0.0008559689568591646	0.0011412919424788862	0.0020543254964619953	0.0003994521798676102	0.0006277105683633874	0.0006847751654873316	0.0004565167769915545	0.00011412919424788861	0.0024537776763296063	0.0006277105683633874	0.001654873316594385	0.00028532298561972154	0.0010842273453549418	0.00028532298561972154	0.001084227345354942	0.00079890435973522	0.0003994521798676102	0.00011412919424788861	0.0007418397626112759	0.0001711937913718329	0.00028532298561972154	0.0001711937913718329	0.0005706459712394431	0.0	0.0005706459712394431	0.00028532298561972154	0.00028532298561972154	0.0	0.00011412919424788861	0.00011412919424788861	0.00011412919424788861	0.00011412919424788861	0.0001711937913718329	5.7064597123944306e-05	0.00034238758274366586	0.00011412919424788861	0.0	0.0001711937913718329	5.7064597123944306e-05	0.00034238758274366586	0.0003994521798676102	0.00011412919424788861	0.0003994521798676102	0.0	0.00011412919424788861	0.00011412919424788861	5.7064597123944306e-05	0.0	0.00011412919424788861	0.00011412919424788861	0.0001711937913718329	0.0001711937913718329	0.00011412919424788861	5.7064597123944306e-05	5.7064597123944306e-05	0.0	0.00011412919424788861	0.0	0.0	0.0010271627482309974	0.0001711937913718329	0.0	0.0	5.7064597123944306e-05	0.0	0.0	0.0001711937913718329	5.7064597123944306e-05	0.0	0.00011412919424788861	0.0	0.0	0.0	0.0	0.0	0.0	5.7064597123944306e-05	0.0	5.7064597123944306e-05	0.0	0.0	5.7064597123944306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7064597123944306e-05	5.7064597123944306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils3202009a	0.18102916743151465	0.0603587448167437	0.07255380936916336	0.09080639923186984	0.0644112151292239	0.1272268583235718	0.03587918837632836	0.053915269952885585	0.07167836282082445	0.017650132022987364	0.025689178821724074	0.011809114998846792	0.018878581211787114	0.018567938888182735	0.028146077199324087	0.008457943265415619	0.008029633394991135	0.005323279818133074	0.0030358227079538397	0.008632091234709092	0.005709229371702385	0.005761003092303139	0.006405821248876297	0.0015061445992949347	0.0029369819686251237	0.002621632943147747	0.0027910742105684183	0.006208139770218851	0.006725876976226459	0.0038971491506756433	0.003332344925940042	0.0033511717334312107	0.003341758329685626	0.0034641325783783374	0.001143728555089591	0.0021180158427585027	0.0015673317236412892	0.0009648738839233186	0.0011154883438528108	0.0022639236008151972	0.0005036171003892444	0.000334175832968564	0.0030593562173178313	0.0008095527221210289	0.001868560643500276	0.0004518433797884808	0.0015343848105317148	0.0002729887086222072	0.0008989800577041651	0.000842499635230606	0.0005977511378451781	0.0002447484973854271	0.0005271506097532278	0.0001694412674206802	0.0008189661258666218	0.0003953629573149208	0.0004141897648061076	0.0002965222179861907	0.0006259913490819578	8.472063371034017e-05	0.0003624160442053442	0.0003247624292229707	0.00024004179551263033	0.00038594955356932733	0.00017885467116627365	0.00022592168989424034	0.0002776954104950038	0.0001176675468199169	0.00022121498802144362	0.0001929747767846636	8.472063371034017e-05	0.00013649435431110357	0.00020709488240305363	8.472063371034016e-05	0.0002541619011310203	9.41340374559335e-05	0.0001741479692934769	6.589382621915345e-05	0.0001176675468199169	0.00014120105618390023	7.060052809195014e-05	0.0	0.0001176675468199169	0.00010354744120152687	0.0003577093423325473	0.00013178765243830688	5.648042247356012e-05	9.413403745593353e-05	7.530722996474682e-05	2.353350936398338e-05	2.8240211236780055e-05	2.8240211236780055e-05	1.88268074911867e-05	2.824021123678005e-05	0.0001459077580566969	7.530722996474682e-05	4.706701872796675e-06	3.76536149823734e-05	4.706701872796675e-06	2.353350936398338e-05	4.706701872796676e-05	3.765361498237341e-05	4.2360316855170087e-05	8.942733558313684e-05	8.472063371034016e-05	4.7067018727966764e-05	3.765361498237341e-05	4.706701872796675e-06	4.706701872796675e-06	5.1773720600763434e-05	2.353350936398338e-05	0.0	1.88268074911867e-05	0.0	9.41340374559335e-06	9.41340374559335e-06	0.0	4.706701872796675e-06	1.88268074911867e-05	4.706701872796675e-06	0.0	4.706701872796675e-06	9.41340374559335e-06	0.0	0.0	1.88268074911867e-05	9.41340374559335e-06	4.706701872796675e-06	0.0	0.0	9.41340374559335e-06	0.0	4.706701872796675e-06	4.706701872796675e-06	0.0	0.0	4.706701872796675e-06	4.706701872796675e-06	0.0	9.41340374559335e-06	0.0	0.0	0.0	0.0	4.706701872796675e-06	4.706701872796675e-06
soils3202009b	0.17864287487404243	0.058734771159753736	0.07474361033638595	0.09427157104683011	0.0616016626997459	0.12713617491445084	0.036554083981913774	0.04876636050796103	0.07921673992085754	0.0166026605142883	0.02427853141168877	0.012908313011988274	0.019416010786132355	0.018238102886848028	0.023514351493558048	0.008629878948060088	0.009106882973389917	0.00545147457519875	0.0026235221393143965	0.00957415222269271	0.005762987408067229	0.005651037483755099	0.006541769490238468	0.0017327901328310182	0.0027598090036943506	0.0027549416156807797	0.003450978101621345	0.005787324348135085	0.0075931253011696405	0.0037770930985305392	0.003095658776630701	0.0029399023601964715	0.003431508549567068	0.003986390783114085	0.0011194992431211633	0.0021854572180930575	0.001508890284206785	0.0009102015585376417	0.0012947252116096934	0.002492102662947986	0.0004916061893705976	0.00037478887704491123	0.0025797156471922588	0.0007593125301169621	0.0020881094578216524	0.000569484397587722	0.0016062380444781912	0.00036505410101777066	0.0010513558109311798	0.0008469255143612269	0.0006132908897098547	0.0003115128328684977	0.0006570973818319865	0.00034071716094991907	0.0007641799181305332	0.00036018671300420025	0.00044293230923489506	0.00036505410101777066	0.0006863017099134091	0.00012168470033925696	0.0005062083534113079	0.00039425842909919235	0.0001606238044478192	0.00031151283286849765	0.0001557564164342489	0.00017035858047495975	0.00032124760889563826	0.0001119499243121164	0.00015088902842067865	0.0002579715647192247	6.32760441764136e-05	0.00014602164040710834	0.0002531041767056545	9.24803722578353e-05	0.00021416507259709229	0.00010708253629854613	0.0001800933565021003	3.893910410856222e-05	5.354126814927306e-05	0.00013628686437996778	8.7612984244265e-05	0.0	0.00010708253629854612	8.274559623069472e-05	0.00029204328081421647	0.00010708253629854612	6.327604417641361e-05	7.301082020355417e-05	0.00013628686437996778	3.4071716094991945e-05	2.4336940067851388e-05	6.32760441764136e-05	3.893910410856222e-05	2.9204328081421666e-05	0.00013141947636639752	3.893910410856222e-05	0.0	4.3806492122132494e-05	1.946955205428111e-05	2.9204328081421666e-05	6.814343218998389e-05	2.4336940067851388e-05	1.4602164040710831e-05	0.00011681731232568667	4.38064921221325e-05	2.9204328081421666e-05	2.9204328081421666e-05	0.0	2.4336940067851388e-05	3.4071716094991945e-05	4.38064921221325e-05	0.0	1.946955205428111e-05	0.0	4.8673880135702774e-06	4.8673880135702774e-06	0.0	1.946955205428111e-05	9.734776027140555e-06	9.734776027140555e-06	4.8673880135702774e-06	9.734776027140555e-06	4.8673880135702774e-06	0.0	4.8673880135702774e-06	2.4336940067851388e-05	9.734776027140555e-06	4.8673880135702774e-06	0.0	0.0	0.0	0.0	9.734776027140555e-06	0.0	0.0	0.0	0.0	0.0	9.734776027140555e-06	0.0	0.0	0.0	4.8673880135702774e-06	4.8673880135702774e-06	0.0	0.0
