	Alphaproteobacteria	Gammaproteobacteria	Vicinamibacteria	Actinobacteria	Verrucomicrobiae	Bacilli	Planctomycetes	Blastocatellia	Thermoleophilia	Bacteroidia	Acidobacteriae	Polyangia	Bacteria_unclassified	Gemmatimonadetes	Nitrososphaeria	Methylomirabilia	Acidimicrobiia	Phycisphaerae	Babeliae	KD4-96	Myxococcia	Nitrospiria	TK10	Thermoanaerobaculia	Holophagae	Desulfobacterota_class	Anaerolineae	Chloroflexia	MB-A2-108	Subgroup_25	Subgroup_5	Chlamydiae	Clostridia	Oligoflexia	RCP2-54_cl	bacteriap25	Actinobacteriota_unclassified	Entotheonellia	Dehalococcoidia	Latescibacterota_cl	Chthonomonadetes	NB1-j_cl	Ktedonobacteria	Bdellovibrionia	Armatimonadota_class	OM190	AD3	Sumerlaeia	Gitt-GS-136	Chloroflexi_unclassified	JG30-KF-CM66	Subgroup_11	Vampirivibrionia	Planctomycetota_unclassified	Subgroup_22	Fimbriimonadia	Lineage_IIa	MBNT15_cl	Rubrobacteria	Longimicrobia	Parcubacteria	Desulfobacterota_unclassified	Abditibacteria	OLB14	Latescibacteria	Armatimonadia	Sericytochromatia	Fibrobacteria	S0134_terrestrial_group	AT-s3-28	Proteobacteria_unclassified	Subgroup_18	Desulfuromonadia	Acidobacteriota_unclassified	Firmicutes_unclassified	Pla4_lineage	WPS-2_cl	SJA-28	BD2-11_terrestrial_group	Negativicutes	Saccharimonadia	P9X2b3D02	Lineage_IIb	WS2_cl	Symbiobacteriia	P2-11E	Elusimicrobia	vadinHA49	BD7-11	Nanoarchaeia	Gracilibacteria	Bacteroidota_unclassified	Microgenomatia	Cyanobacteriia	Myxococcota_unclassified	ABY1	Spirochaetia	Subgroup_20	Kapabacteria	Limnochordia	Desulfitobacteriia	Thermoplasmatota_unclassified	Berkelbacteria	Pla3_lineage	Armatimonadota_unclassified	SAR324_clade(Marine_group_B)_cl	Omnitrophia	Leptospirae	Patescibacteria_unclassified	Cyanobacteria_unclassified	Hydrogenedentia	SHA-26	GAL15_cl	Rhodothermia	BRH-c20a	Lineage_IIc	Ignavibacteria	Kryptonia	Syntrophobacteria	Deinococci	Gemmatimonadota_unclassified	Desulfotomaculia	Elusimicrobiota_unclassified	Fusobacteriia	Subgroup_19	FCPU426_cl	Archaea_unclassified	WS4_cl	Verrucomicrobiota_unclassified	Methanobacteria	Bdellovibrionota_unclassified	Patescibacteria_class	Chitinivibrionia	Kiritimatiellae	Nitrospirota_unclassified	WWE3	Kazania	Coriobacteriia	Margulisbacteria_cl	Desulfobaccia	Halanaerobiia	Methanocellia	Thermodesulfovibrionia	Thermoplasmata	Desulfovibrionia	TA06_cl
soils4202009a	0.16227091257740722	0.044355726006726846	0.06126811480305532	0.10527804847379928	0.05674137876835046	0.1609191789003785	0.02948665555939799	0.03291314325233404	0.0991480934268031	0.013140108767407484	0.030681210901889418	0.011253968752947083	0.020338876489264874	0.020558926157618545	0.02756907987802963	0.005878469711734938	0.010625255414793613	0.006287133381534706	0.0015089120115683247	0.008927729401779256	0.005532677375750535	0.004746785703058694	0.006947282386595848	0.0016660903461066924	0.0039294583634591805	0.0023262393511678347	0.003740844362013138	0.004746785703058699	0.006350004715350046	0.0024519820187985284	0.0028606456885982828	0.0020118826820910993	0.0073559460563956125	0.002923517022413629	0.0018232686806450595	0.0012888623432146112	0.0014774763446606515	0.0006287133381534688	0.0011002483417685705	0.0011945553424915906	0.0007230203388764892	3.143566690767345e-05	0.0034893590267517506	0.0008173273395995093	0.002451982018798528	0.000345792335984408	0.002043318348998774	0.00028292100216906104	0.002200496683537141	0.0008173273395995094	0.0005344063374304487	9.430700072302035e-05	0.000565842004338122	0.00015717833453836723	0.0002200496683537141	0.000345792335984408	0.0005972776712457955	6.28713338153469e-05	0.0009430700072302034	0.0004086636697997549	0.0005658420043381221	3.143566690767345e-05	0.00028292100216906104	0.0003457923359844079	0.0	0.0003143566690767345	0.00037722800289208145	0.00022004966835371414	0.0003143566690767345	6.28713338153469e-05	0.0001257426676306938	0.0002514853352613876	0.00040866366979975486	9.430700072302035e-05	0.00037722800289208145	0.00018861400144604067	0.00100594134104555	3.143566690767345e-05	0.0002514853352613876	0.00028292100216906104	0.0002200496683537141	0.0	0.00015717833453836723	6.28713338153469e-05	0.0006915846719688156	0.0002200496683537141	3.143566690767345e-05	0.00015717833453836723	6.28713338153469e-05	0.0	6.28713338153469e-05	6.28713338153469e-05	3.143566690767345e-05	0.0	0.00018861400144604067	0.0	0.0	0.0	6.28713338153469e-05	0.0	0.0004400993367074283	0.00018861400144604067	0.0	9.430700072302033e-05	0.0	0.0	0.0001257426676306938	0.0	0.0	0.0	0.0	0.0	0.0	3.143566690767345e-05	0.0	0.0	3.143566690767345e-05	0.0	3.143566690767345e-05	3.143566690767345e-05	3.143566690767345e-05	0.0	3.143566690767345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.143566690767345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils4202009b	0.1600768938674709	0.044142775773685826	0.05736187583064405	0.10805486994494105	0.05028953863679536	0.16781374596544102	0.026817922916270935	0.033012151129675475	0.10069774064932696	0.014002278336814198	0.03272735902790976	0.010845832542244211	0.02026770457565965	0.021454338333016826	0.030425289538636775	0.0050075944560470835	0.01094076324283279	0.005648376685019925	0.0017799506360356957	0.009326941332827049	0.0050313271311942225	0.004675337003987089	0.006502752990317061	0.002041010062654262	0.0025631289158913988	0.001566356559711411	0.0036785646478070984	0.004627871653692798	0.005577178659578502	0.002729257641921397	0.0030852477691285353	0.0028953863679513935	0.008164040250617044	0.0037497626732485227	0.0021122080880956896	0.0014951585342699834	0.0015663565597114123	0.0005458515283842793	0.0010917030567685591	0.0012340991076514147	0.00042718815264856637	2.3732675147142585e-05	0.0036073666223656693	0.0006407822289728495	0.002634326941332826	0.0001423960508828555	0.0027767229922156826	0.00021359407632428327	0.001613821910005696	0.0010205050313271307	0.0005695842035314219	4.746535029428517e-05	0.0005221188532371367	0.00018986140117714068	0.0001661287260299981	0.0004034554775014238	0.0007594456047085624	0.00018986140117714068	0.0009255743307385606	0.00021359407632428327	0.00030852477691285357	4.746535029428517e-05	0.00018986140117714068	9.493070058857034e-05	2.3732675147142585e-05	0.0005933168786785644	0.00018986140117714068	0.00011866337573571293	0.00030852477691285357	7.119802544142775e-05	0.00011866337573571293	7.119802544142775e-05	0.0001661287260299981	0.00030852477691285357	0.0004983861780899941	9.493070058857034e-05	0.000617049553825707	0.0	0.0001661287260299981	0.00030852477691285357	0.00011866337573571293	0.0	2.3732675147142585e-05	0.0001661287260299981	0.0007119802544142774	0.00018986140117714068	0.0001661287260299981	7.119802544142775e-05	7.119802544142775e-05	2.3732675147142585e-05	0.0	4.746535029428517e-05	0.0	7.119802544142775e-05	0.00011866337573571293	7.119802544142775e-05	2.3732675147142585e-05	2.3732675147142585e-05	0.0	4.746535029428517e-05	0.00040345547750142386	4.746535029428517e-05	4.746535029428517e-05	0.0	4.746535029428517e-05	0.0	4.746535029428517e-05	0.0	0.0	7.119802544142775e-05	0.0	0.0	7.119802544142775e-05	0.00011866337573571293	2.3732675147142585e-05	0.0	0.0	0.0	2.3732675147142585e-05	0.0	0.0	2.3732675147142585e-05	0.0	0.0	0.0	0.0	4.746535029428517e-05	0.0	4.746535029428517e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.3732675147142585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils5202009a	0.1727024088048208	0.15431508880613945	0.07420832372227934	0.11487132171219598	0.04030052393976365	0.08656539361386677	0.029129732757768225	0.03927900616205899	0.07150624443931915	0.028932019639502943	0.016146571325007374	0.012225261146076995	0.01716808910271187	0.013938774837710444	0.010478795268066027	0.007447194121329951	0.010973078063729484	0.0032293142650014874	0.004745114838369533	0.009424325303983908	0.005140541074900324	0.0050416845157676225	0.00405311892444064	0.0030316011467360865	0.003031601146736087	0.0028009358420931236	0.0028668402148482575	0.003954262365307943	0.0076778594259729206	0.003328170824134183	0.0033611230105117487	0.0023725574191847633	0.0028338880284706916	0.0032293142650014852	0.0009885655913269844	0.002108939928164234	0.001581704946123175	0.001153326523214815	0.0011203743368372488	0.0020759877417866673	0.00036247405015322765	0.0009556134049494183	0.001515800573368042	0.0006260915411737567	0.0016805615052558726	0.0009226612185718522	0.0008897090321942859	0.00042837842290835995	0.0012851352687250797	0.0006919959139288889	0.0005601871684186245	0.0008567568458167198	0.0003295218637756615	0.0002636174910205292	0.0016805615052558733	0.00029656967739809535	0.0002636174910205292	0.0007579002866840213	0.0005272349820410584	9.885655913269845e-05	0.0002636174910205292	0.0006260915411737569	0.00016476093188783075	0.00016476093188783075	0.00016476093188783075	3.295218637756615e-05	0.00036247405015322765	0.0001318087455102646	0.00029656967739809535	0.0005601871684186245	9.885655913269845e-05	9.885655913269845e-05	0.00023066530464296305	0.0002636174910205292	0.0002636174910205292	9.885655913269845e-05	9.885655913269845e-05	6.59043727551323e-05	6.59043727551323e-05	9.885655913269845e-05	3.295218637756615e-05	0.0	3.295218637756615e-05	0.0001977131182653969	0.00016476093188783075	6.59043727551323e-05	6.59043727551323e-05	0.0	0.0001318087455102646	0.0	6.59043727551323e-05	3.295218637756615e-05	0.0	0.0	0.0001318087455102646	9.885655913269845e-05	0.0	0.0	0.0	0.0	6.59043727551323e-05	6.59043727551323e-05	0.0	3.295218637756615e-05	6.59043727551323e-05	0.0	0.0	0.0	3.295218637756615e-05	9.885655913269845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.59043727551323e-05	0.0	0.0	0.0	3.295218637756615e-05	0.0	3.295218637756615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils5202009b	0.14950784783187127	0.15621175844639648	0.08097898377227936	0.11157222665602488	0.048417132216015034	0.07805267358339917	0.03665868582069717	0.04134078212290511	0.0727321096036172	0.029635541367384964	0.014312317105613152	0.013993083266826228	0.019952114924181988	0.011492418196328779	0.009523809523809521	0.01069433359936153	0.008459696727853147	0.004628890662410219	0.004362862463421125	0.01266294227188081	0.004735301942005854	0.003937217345038574	0.004841713221601492	0.0022878425113061988	0.003298749667464752	0.0041500399042298484	0.0031923383878691156	0.004416068103218944	0.0072359670125033285	0.00446927374301676	0.002766693269486566	0.0021814312317105624	0.0031391327480712974	0.0036179835062516656	0.0013833466347432832	0.0022346368715083806	0.0010109071561585528	0.001383346634743283	0.0009044958765629156	0.0022346368715083806	0.00021282255919127428	0.0006384676775738228	0.0017557861133280135	0.00037243947858473	0.002021814312317106	0.00111731843575419	0.00148975791433892	0.00026602819898909286	0.0013301409949454642	0.0006916733173716413	0.0007980845969672785	0.0003192338387869114	0.00031923383878691144	0.00047885075818036713	0.0014365522745411015	0.0006384676775738227	0.00010641127959563714	0.0005320563979781857	0.0006384676775738228	5.320563979781857e-05	0.00031923383878691144	0.00010641127959563714	0.00010641127959563714	0.0004256451183825486	0.00047885075818036713	0.00021282255919127428	0.00037243947858472997	0.00021282255919127428	5.320563979781857e-05	0.00031923383878691144	0.0	0.0	0.0004788507581803672	0.0004256451183825486	0.00021282255919127428	0.0001596169193934557	0.0001596169193934557	0.0	0.0001596169193934557	0.00010641127959563714	0.00021282255919127428	0.0	0.0	0.0001596169193934557	0.00031923383878691144	0.0001596169193934557	0.0	0.00010641127959563714	0.00021282255919127428	5.320563979781857e-05	0.0	0.0	0.0	0.0	5.320563979781857e-05	0.00010641127959563714	0.0	0.00010641127959563714	0.0	0.0	0.0	5.320563979781857e-05	5.320563979781857e-05	5.320563979781857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.320563979781857e-05	0.0	5.320563979781857e-05	0.0	0.0	0.0	0.0	5.320563979781857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.320563979781857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils6202009a	0.1692433477032867	0.06771220454883362	0.0687527872751601	0.08406421881968228	0.05277240969228506	0.13661364649918287	0.04318418314256023	0.04281254645458616	0.09194291660472768	0.022000891928051103	0.020514345176155767	0.017466924334770303	0.019102125761855188	0.017987215697933684	0.015757395570090676	0.010034190575293592	0.013081611416679037	0.003939348892522666	0.0028987661661959243	0.013304593429463352	0.006540805708339522	0.003642039542143599	0.0069867697339081256	0.0037163668797383655	0.0037906942173331335	0.0023784748030325543	0.003419057529359295	0.006020514345176148	0.007804370447450563	0.0034190575293592965	0.0023784748030325543	0.001486546751895347	0.0020068381150587186	0.0036420395421435966	0.001263564739111045	0.002304147465437787	0.0020068381150587186	0.0009662553887319756	0.0017095287646796491	0.0016352014270848818	0.0004459640255686041	0.0009662553887319755	0.0018581834398691838	0.0007432733759476735	0.0017838561022744165	0.0007432733759476735	0.0014122194143005797	0.0001486546751895347	0.0013378920767058123	0.0006689460383529062	0.00037163668797383676	0.0001486546751895347	0.0005946187007581388	0.0002973093503790694	0.0007432733759476735	0.0005946187007581388	0.00037163668797383676	0.0001486546751895347	0.0002973093503790694	0.0002973093503790694	7.432733759476735e-05	7.432733759476735e-05	0.0004459640255686041	0.00022298201278430203	0.0	0.00022298201278430203	0.00037163668797383676	0.0	0.00022298201278430203	0.0001486546751895347	0.00022298201278430203	0.0001486546751895347	7.432733759476735e-05	0.0001486546751895347	0.00037163668797383676	7.432733759476735e-05	0.0001486546751895347	0.0	7.432733759476735e-05	0.0	7.432733759476735e-05	0.0	7.432733759476735e-05	0.0003716366879738367	0.0006689460383529062	0.0001486546751895347	7.432733759476735e-05	7.432733759476735e-05	0.0001486546751895347	0.0	7.432733759476735e-05	0.0	0.0	0.0	0.00022298201278430203	0.0	0.0	0.0	0.0002973093503790694	0.0	0.0	0.0	0.0	0.0	7.432733759476735e-05	0.0	0.0001486546751895347	0.0	0.0	7.432733759476735e-05	0.0	0.0	7.432733759476735e-05	0.0	0.0	0.0	7.432733759476735e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils6202009b	0.18490432021393133	0.05657224032756736	0.05302080721985452	0.10017130442048951	0.04376619035681452	0.1780103618283662	0.02956045792596296	0.042784323556446846	0.08197543243920766	0.02226957466365835	0.018613687641012754	0.014268404779811117	0.016587281691317752	0.015856104286788648	0.028933734436366664	0.006705941338681371	0.011573493774546648	0.004219938163282349	0.0018801704687891666	0.012200217264143056	0.005640511406367504	0.003885685635497617	0.00503467869975766	0.0026740202222779287	0.0028411464861702995	0.0020890782986546326	0.0025277847413721017	0.005598729840394405	0.006726832121667911	0.002423330826439373	0.0024860031753990135	0.00286203726915684	0.001901061251775713	0.002632238656304833	0.0010236483663407703	0.0010236483663407703	0.002130859864627724	0.0007938497534887608	0.001211665413219687	0.0019428428177488066	0.0003551433107712877	0.0003551433107712877	0.001880170468789167	0.0008147405364753071	0.0014623548090582418	0.0005849419236232974	0.0017339349878833453	0.00020890782986546336	0.0013996824600986041	0.0007102866215425754	0.00043870644271747306	0.00014623548090582434	0.0005222695746636584	0.00020890782986546336	0.000501378791677112	0.00033425252778474136	0.0003969248767443804	0.0002297986128520097	0.0008774128854349461	0.000313361744798195	0.0002924709618116487	0.000125344697919278	0.000250689395838556	0.000250689395838556	0.00010445391493273168	0.00014623548090582434	0.00016712626389237068	0.00010445391493273167	0.0003969248767443804	0.00016712626389237068	4.178156597309267e-05	0.00020890782986546336	8.356313194618534e-05	0.000125344697919278	0.0003969248767443804	0.00022979861285200967	0.00018801704687891702	4.178156597309267e-05	0.00014623548090582434	2.0890782986546335e-05	8.356313194618534e-05	0.0	0.00010445391493273168	4.178156597309267e-05	0.0005849419236232974	0.00010445391493273168	4.178156597309267e-05	0.00010445391493273168	8.356313194618534e-05	0.0	2.0890782986546335e-05	4.178156597309267e-05	0.0	2.0890782986546335e-05	6.2672348959639e-05	2.0890782986546335e-05	0.0	0.0	2.0890782986546335e-05	0.0	6.2672348959639e-05	2.0890782986546335e-05	0.0	8.356313194618534e-05	8.356313194618534e-05	2.0890782986546335e-05	2.0890782986546335e-05	0.0	0.0	0.0	0.0	0.0	4.178156597309267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.178156597309267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils7202009a	0.2147862952067801	0.09956307319605394	0.06484685931822125	0.09445838380342574	0.0471318567226169	0.09861135144488618	0.03480273403703107	0.03348330160927523	0.08022581761550394	0.03986416335006121	0.01728240179961929	0.016828170963834547	0.01617926976985635	0.012978023879563925	0.021392109361481223	0.006229451462190688	0.011052950337428608	0.004910019034435017	0.002573974736113512	0.0091278767952933	0.005039799273230659	0.0030714656514967977	0.0027470150545076976	0.0020115937013324104	0.0021846340197265953	0.002206264059525869	0.0023576743381207798	0.004801868835438652	0.006835092576570336	0.0028767952933033388	0.0025739747361135136	0.00514794947222702	0.0025739747361135114	0.004347637999653913	0.0007137913133760166	0.001665513064544038	0.00181692334313895	0.0006272711541789239	0.0005840110745803774	0.0014708427063505787	0.00012978023879563937	0.0001514102785949126	0.0015573628655476716	0.0010598719501643886	0.001038241910365115	0.0005191209551825574	0.0008003114725731097	0.00047586087558401094	0.0009949818307665686	0.0004542308357847377	0.0003244505969890984	0.0003893407163869181	0.000562381034781104	0.0003028205571898252	0.0010598719501643881	0.0004542308357847377	0.00038934071638691806	0.0005191209551825575	0.0006921612735767435	0.00012978023879563937	0.0006705312337774704	0.00017304031839418584	0.0004326007959854645	4.326007959854646e-05	0.0004974909153832843	0.00012978023879563937	0.00012978023879563937	0.0005191209551825575	0.00023793043779200552	2.163003979927323e-05	0.00010815019899636615	0.00021630039799273228	0.00012978023879563937	0.00012978023879563937	0.0001514102785949126	0.00019467035819345906	0.0001514102785949126	6.489011939781969e-05	6.489011939781969e-05	8.652015919709292e-05	4.326007959854646e-05	0.0	0.0001514102785949126	6.489011939781969e-05	0.00012978023879563937	0.00010815019899636615	6.489011939781969e-05	0.00012978023879563937	8.652015919709292e-05	0.0	2.163003979927323e-05	8.652015919709292e-05	0.00010815019899636615	8.652015919709292e-05	0.00012978023879563937	0.00010815019899636615	0.0	4.326007959854646e-05	4.326007959854646e-05	2.163003979927323e-05	2.163003979927323e-05	4.326007959854646e-05	0.0	2.163003979927323e-05	8.652015919709292e-05	0.00010815019899636615	4.326007959854646e-05	0.0	2.163003979927323e-05	2.163003979927323e-05	0.0	2.163003979927323e-05	0.0	2.163003979927323e-05	0.0	0.0	0.0	2.163003979927323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils7202009b	0.21812833319224004	0.1024930161686293	0.05828324726995735	0.09931854736307553	0.041860661982561935	0.09267332599678413	0.03419961059849335	0.02916278676034873	0.08958350969271252	0.039702023194785906	0.015385592144247822	0.017967493439431072	0.015618386523321617	0.01392533649369335	0.020380089731651563	0.005502412596292222	0.013565563362397311	0.004423093202404131	0.0024549225429611435	0.009269448912215348	0.0064759163633285426	0.0030898163040717847	0.0035130788114788765	0.002073986286294759	0.002476085668331498	0.0023067806653686604	0.002603064420553626	0.004888681960551942	0.006412426987217474	0.002920511301108947	0.0019470075340726322	0.004317277575552357	0.002327943790739015	0.004804029459070522	0.0008888512655548973	0.001883518157961568	0.0021374756624058236	0.0006348937611106406	0.0005925675103699314	0.0013756031490730553	0.0001904681283331922	0.0003597731312960298	0.00143909252518412	0.0010369931431473795	0.0014390925251841203	0.0006560568864809954	0.0009311775162956064	0.00027512062981461095	0.0011004825192584443	0.000550241259629222	0.0002539575044442563	0.00016930500296283751	0.0006560568864809953	0.0002327943790739016	0.0009100143909252515	0.00040209938203673916	0.000423262507407094	0.0004444256327774487	0.0006560568864809955	0.00025395750444425624	0.00044442563277744863	0.00014814187759248283	0.00027512062981461095	0.00012697875222212815	0.00012697875222212815	0.00010581562685177347	0.0002327943790739016	0.0006983831372217048	0.00023279437907390156	0.00027512062981461106	0.00012697875222212815	0.00019046812833319225	0.00019046812833319225	0.00016930500296283751	0.00021163125370354688	0.00023279437907390164	6.348937611106407e-05	6.348937611106407e-05	0.00012697875222212818	6.348937611106407e-05	8.465250148141877e-05	0.0	0.00010581562685177347	6.348937611106407e-05	0.00016930500296283751	6.348937611106407e-05	6.348937611106407e-05	0.00016930500296283751	0.00016930500296283754	2.1163125370354693e-05	2.1163125370354693e-05	6.348937611106407e-05	4.2326250740709385e-05	6.348937611106407e-05	4.2326250740709385e-05	0.00012697875222212815	0.0	4.2326250740709385e-05	2.1163125370354693e-05	0.0	0.00010581562685177348	0.0	0.0	4.2326250740709385e-05	2.1163125370354693e-05	0.00010581562685177347	4.2326250740709385e-05	2.1163125370354693e-05	0.0	4.2326250740709385e-05	0.0	0.0	0.0	0.0	0.0	2.1163125370354693e-05	0.0	0.0	0.0	2.1163125370354693e-05	0.0	0.0	0.0	0.0	6.348937611106409e-05	0.0	0.0	2.1163125370354693e-05	4.2326250740709385e-05	2.1163125370354693e-05	0.0	0.0	0.0	2.1163125370354693e-05	0.0	0.0	2.1163125370354693e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils8202009a	0.19753283564213742	0.06607050181643949	0.06994291189269064	0.09980438340851978	0.041279092977763276	0.12894726336380619	0.030739750089824092	0.037646213421693234	0.10427561978522178	0.023274382210866765	0.014890814004551096	0.018403928300530985	0.016367918878997224	0.01453151822428043	0.025629765659307767	0.003992175336340771	0.013333865623378193	0.005070062677152769	0.0023953052018044637	0.009940516587488521	0.005269671443969809	0.0025549922152580946	0.004032097089704179	0.0043913928699748465	0.003193740269072618	0.0027945227354385406	0.0033135055291628416	0.00491037566369914	0.0053495149506966235	0.0021956964349874246	0.001596870134536309	0.0034731925426164725	0.0033135055291628416	0.0035929578027066957	0.0005589045470877082	0.0013972613677192703	0.0019960876681703863	0.0004790610403608927	0.0013573396143558628	0.001037965587448601	0.00043913928699748503	0.0001596870134536309	0.0022356181883508327	0.0007984350672681545	0.0011976526009022318	0.0005589045470877082	0.0014771048744460858	0.00023953052018044636	0.0014371831210826778	0.0009182003273583778	0.00039921753363407724	3.992175336340772e-05	0.0006387480538145237	0.00035929578027066956	0.0004790610403608927	0.0003193740269072618	0.00027945227354385404	0.0001596870134536309	0.0006786698071779313	0.00023953052018044636	0.0006387480538145237	0.00011976526009022317	0.0003193740269072618	0.00011976526009022317	7.984350672681544e-05	0.00035929578027066956	7.984350672681544e-05	0.00027945227354385404	0.00019960876681703862	0.00019960876681703862	0.00019960876681703862	7.984350672681544e-05	0.0001596870134536309	0.00011976526009022317	0.0002794522735438541	0.00019960876681703862	0.00019960876681703862	0.00019960876681703862	0.00019960876681703862	0.0	3.992175336340772e-05	0.0	7.984350672681544e-05	3.992175336340772e-05	0.0001596870134536309	0.0001596870134536309	0.0001596870134536309	0.00019960876681703862	3.992175336340772e-05	0.0	3.992175336340772e-05	0.0001596870134536309	3.992175336340772e-05	0.0	7.984350672681544e-05	7.984350672681544e-05	0.0	3.992175336340772e-05	7.984350672681544e-05	0.00011976526009022317	0.0	0.0	3.992175336340772e-05	0.0	7.984350672681544e-05	0.0	3.992175336340772e-05	0.0	3.992175336340772e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.992175336340772e-05	0.0	0.0	3.992175336340772e-05	0.0	0.0	0.0001596870134536309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.992175336340772e-05	0.0	0.0	3.992175336340772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
soils8202009b	0.20359017150896655	0.06909321618956518	0.05683173915742087	0.09957450329984241	0.043770300744102514	0.11162909376788886	0.03692235547249594	0.03966705055618056	0.0972780624383672	0.02757108277531481	0.01694400959953679	0.018605998331115408	0.015150992710696568	0.015364775493596801	0.027736592026591914	0.005234230071651712	0.01110980849200377	0.005958333045990861	0.0025998744888177713	0.013144193038956729	0.0057100691690745815	0.003723958153744297	0.005234230071651701	0.004772183411835284	0.0036343073093023062	0.002186101360623968	0.0038136089981862815	0.006820360396394633	0.006420379705807299	0.0023171295178853425	0.0017309509196107783	0.0035998262152861357	0.002489534987966087	0.0037584392477604334	0.0007172067555359393	0.0015999227623494045	0.0018137055452495442	0.0005241126290454942	0.0007654802871585507	0.0011861496341555931	0.00039998069058735106	0.0002068865640969057	0.002006799671739985	0.0009723668512554547	0.0014895832614977217	0.0007447916307488598	0.0011516685401394423	0.00034481094016150954	0.001427517292268649	0.0007516878495520891	0.0004137731281938114	0.00015861303247429435	0.0004620466598164229	0.00025516009571951705	0.0004482542222099624	0.00036549959657120013	0.0004551504410131927	0.0002758487521292076	0.000779272724765011	0.00022757522050659626	0.0005516975042584149	0.00025516009571951705	0.0002620563145227472	0.00017240547008075472	4.827353162261132e-05	0.00019999034529367553	0.0003103298461453586	0.0001379243760646038	0.0002068865640969057	0.00017240547008075472	0.00016550925127752452	0.0001241319384581434	0.00023447143930982648	0.00023447143930982648	0.0004137731281938115	0.00012413193845814337	0.00015171681367106416	0.0001379243760646038	0.00011723571965491319	0.0001034432820484528	8.275462563876225e-05	0.0	7.585840683553206e-05	0.0001310281572613736	0.00015861303247429435	6.896218803230188e-05	4.827353162261132e-05	0.00012413193845814337	5.516975042584151e-05	2.0688656409690565e-05	3.448109401615094e-05	4.137731281938113e-05	3.448109401615094e-05	2.0688656409690565e-05	0.00017930168888398497	9.654706324522261e-05	0.0	2.7584875212920755e-05	4.827353162261132e-05	4.827353162261133e-05	9.654706324522263e-05	0.0	3.448109401615094e-05	3.448109401615094e-05	5.516975042584151e-05	1.3792437606460377e-05	6.896218803230188e-05	0.0	6.896218803230189e-06	1.3792437606460377e-05	5.516975042584151e-05	1.3792437606460377e-05	0.0	0.0	0.0	1.3792437606460377e-05	1.3792437606460377e-05	0.0	2.7584875212920755e-05	6.896218803230189e-06	0.0	2.7584875212920755e-05	0.0	0.0	2.0688656409690565e-05	6.896218803230189e-06	0.0	1.3792437606460377e-05	6.896218803230189e-06	2.7584875212920755e-05	2.0688656409690565e-05	2.0688656409690565e-05	6.896218803230189e-06	1.3792437606460377e-05	0.0	6.896218803230189e-06	0.0	6.896218803230189e-06	0.0	0.0	6.896218803230189e-06	6.896218803230189e-06	0.0	0.0	0.0	0.0
